status,start_time_main,version,notes,pc_name,threads,dataset,print_out_data,y_classes,x_features,n-train,n-test,seed_val,m_time,m_console,alpha,beta,beta_dict,score_threshold,msub_time,msub_console,c_time,count_miss,cb,max_itr,ibudget,adv_idx_ls,glo_cut_v0,glo_cut_v1,glo_cut_v2,wbudget,mst_train_acc,mst_test_acc,adv_train_acc,adv_test_acc,mst_idx_example_ls,mst_idx_example_count,adv_idx_example_ls,adv_idx_example_count,time_s,record_folder
completed,2022-10-12_18-26-49,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,8,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,91.43,33.33,91.43,33.33,,,,,0,
completed,2022-10-12_18-26-51,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,7,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,91.43,33.33,91.43,33.33,,,,,0,
completed,2022-10-12_18-26-55,1.1,,Elderax,10,lymphography,1,3,47,35,15,,5,0,6,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,97.14,53.33,97.14,53.33,,,,,0,
completed,2022-10-12_18-28-31,1.1,,Elderax,10,lymphography,1,3,47,25,25,,5,0,6,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96,80,96,80,,,,,0,
completed,2022-10-12_18-28-59,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,6,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,70,96.67,70,,,,,0,
completed,2022-10-12_18-29-08,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,4,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-29-11,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,2,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-29-13,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,3,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-29-16,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,8,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,70,96.67,70,,,,,0,
completed,2022-10-12_18-29-18,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,7,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,70,96.67,70,,,,,0,
completed,2022-10-12_18-29-22,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,6,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,70,96.67,70,,,,,0,
completed,2022-10-12_18-29-26,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,10,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,70,96.67,70,,,,,0,
completed,2022-10-12_18-29-29,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,8,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,70,96.67,70,,,,,0,
completed,2022-10-12_18-29-32,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,3,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-29-35,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{7: 50},1,5,0,0,0,0,1,2,[7],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-30-08,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{7: 50},1,5,0,0,0,0,1,3,[7],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-30-14,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,1,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-30-23,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{6: 50},1,5,0,0,0,0,1,3,[6],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-30-29,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{6: 50},1,5,0,0,0,0,0,3,[6],FALSE,TRUE,FALSE,5,96.67,75,100,70,,,,,3,
completed,2022-10-12_18-30-33,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{6: 50},1,5,0,0,0,0,100,3,[6],FALSE,TRUE,FALSE,5,96.67,75,100,70,,,,,3,
completed,2022-10-12_18-30-58,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{6: 50},1,5,0,0,0,0,100,4,[6],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,5,
completed,2022-10-12_18-31-07,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{6: 50},1,5,0,0,0,0,1000,4,[6],FALSE,TRUE,FALSE,5,96.67,75,93.33,75,,,,,18,
completed,2022-10-12_18-32-20,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{6: 50},1,5,0,0,0,0,1000,5,[6],FALSE,TRUE,FALSE,5,96.67,75,93.33,75,,,,,5,
completed,2022-10-12_18-32-50,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{6: 50},1,5,0,0,0,0,1,5,[6],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-32-53,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,1,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,1,
completed,2022-10-12_18-32-59,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,1,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,1,
completed,2022-10-12_18-33-04,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{0: 50},1,5,0,0,0,0,1,5,[0],FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,0,
completed,2022-10-12_18-33-10,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,{0: 50},1,5,0,0,0,0,1000,5,[0],FALSE,TRUE,FALSE,5,96.67,75,100,70,,,,,4,
completed,2022-10-12_18-33-27,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,1000,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,482,
completed,2022-10-12_18-42-04,1.1,,Elderax,10,lymphography,1,3,47,30,20,,5,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,1000,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,764,
completed,2022-10-14_10-00-26,1.1,,Elderax,10,phishing,1,3,23,30,20,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,10,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,80,70,70,65,,,,,1,
completed,2022-10-14_10-00-34,1.1,,Elderax,10,phishing,1,3,23,30,20,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,80,70,70,65,,,,,2,
completed,2022-10-14_10-01-03,1.1,,Elderax,10,phishing,1,3,23,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,81.67,72.5,85,72.5,,,,,14,
completed,2022-10-14_10-02-23,1.1,,Elderax,10,phishing,1,3,23,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,500,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,81.67,72.5,86.67,70,,,,,307,
completed,2022-10-14_11-42-08,1.1,,Elderax,10,phishing,1,3,23,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,10,0,0,500,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,81.67,72.5,80,70,,,,,10,
completed,2022-10-14_11-50-36,1.1,,Elderax,10,wine,1,3,107,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,10,0,0,500,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,11,
completed,2022-10-14_11-51-06,1.1,,Elderax,10,zoo,1,7,21,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,10,0,0,500,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.67,85,91.67,82.5,,,,,10,
completed,2022-10-14_11-51-23,1.1,,Elderax,10,zoo,1,7,21,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,10,0,0,500,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.67,85,91.67,82.5,,,,,11,
completed,2022-10-14_11-51-51,1.1,,Elderax,10,zoo,1,7,21,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,100,0,0,500,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.67,85,91.67,82.5,,,,,101,
completed,2022-10-14_11-54-12,1.1,,Elderax,10,zoo,1,7,21,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,500,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,91.67,85,91.67,82.5,,,,,10,
completed,2022-10-14_11-55-00,1.1,,Elderax,10,zoo,1,7,21,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50}",1,5,0,0,0,0,500,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",FALSE,TRUE,FALSE,5,91.67,85,91.67,82.5,,,,,11,
completed,2022-10-14_12-05-16,1.1,,Elderax,10,lymphography,1,4,49,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,3600,0,0,10,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,88.33,77.5,90,72.5,,,,,2,
completed,2022-10-14_12-05-30,1.1,,Elderax,10,lymphography,1,3,47,30,20,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,3600,0,0,100,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,96.67,75,93.33,75,,,,,6,
completed,2022-10-14_12-05-49,1.1,,Elderax,10,lymphography,1,3,47,30,20,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,3600,0,0,100,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,8,
completed,2022-10-14_12-06-12,1.1,,Elderax,10,lymphography,1,3,47,30,20,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,3600,0,0,1000,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,96.67,75,96.67,75,,,,,653,
completed,2022-10-14_12-57-51,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,3600,0,0,1000,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,72.22,66.67,72.22,66.67,,,,,1,
completed,2022-10-14_12-58-06,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,10,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,72.22,66.67,72.22,66.67,,,,,1,
completed,2022-10-14_12-58-09,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,72.22,66.67,72.22,66.67,,,,,1,
completed,2022-10-14_12-58-14,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,1000,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,72.22,66.67,72.22,66.67,,,,,1,
completed,2022-10-14_12-58-32,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,1000,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",FALSE,TRUE,FALSE,5,68.52,50,72.22,66.67,,,,,1,
completed,2022-10-14_12-58-59,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,100,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",TRUE,FALSE,FALSE,5,68.52,50,72.22,66.67,,,,,1,
completed,2022-10-14_12-59-21,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50, 10: 50, 11: 50, 12: 50, 13: 50, 14: 50, 15: 50, 16: 50, 17: 50, 18: 50, 19: 50}",1,5,0,0,0,0,100,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",TRUE,FALSE,FALSE,5,68.52,50,72.22,66.67,,,,,1,
completed,2022-10-14_12-59-41,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,72.22,66.67,72.22,66.67,,,,,1,
completed,2022-10-14_12-59-50,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,72.22,66.67,72.22,66.67,,,,,1,
completed,2022-10-14_12-59-58,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,72.22,66.67,72.22,66.67,,,,,1,
completed,2022-10-14_13-00-21,1.1,,Elderax,10,post-operative,1,3,22,54,36,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,72.22,66.67,72.22,66.67,,,,,1,
completed,2022-10-14_13-00-35,1.1,,Elderax,10,balance,1,3,20,375,250,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,71.73,73.2,81.07,82.4,,,,,481,
completed,2022-10-14_13-09-51,1.1,,Elderax,10,balance,1,3,20,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,10,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,93.33,65,85,65,,,,,1,
completed,2022-10-14_13-10-06,1.1,,Elderax,10,balance,1,3,20,60,40,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,93.33,65,85,60,,,,,16,
completed,2022-10-14_13-10-28,1.1,,Elderax,10,balance,1,3,20,50,50,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,88,72,88,72,,,,,10,
completed,2022-10-14_13-10-59,1.1,,Elderax,10,balance,1,3,20,25,25,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,84,72,84,72,,,,,5,
completed,2022-10-14_13-11-29,1.1,,Elderax,10,balance,1,3,20,25,25,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,84,72,84,76,,,,,17,
completed,2022-10-14_13-12-11,1.1,,Elderax,10,phishing,1,3,23,25,25,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,80,76,64,60,,,,,0,
completed,2022-10-14_13-12-18,1.1,,Elderax,10,phishing,1,3,23,50,50,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,88,82,88,74,,,,,40,
completed,2022-10-14_13-13-02,1.1,,Elderax,10,phishing,1,3,23,50,50,,30,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,88,82,86,76,,,,,42,
completed,2022-10-14_13-15-19,1.1,,Elderax,10,phishing,1,3,23,50,50,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,78,76,76,74,,,,,0,
completed,2022-10-14_13-15-33,1.1,,Elderax,10,phishing,1,3,23,50,50,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FALSE,TRUE,FALSE,5,88,82,88,74,,,,,14,
completed,2022-10-14_13-16-11,1.1,,Elderax,10,phishing,1,3,23,50,50,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,88,82,88,72,,,,,11,
completed,2022-10-14_13-16-29,1.1,,Elderax,10,phishing,1,3,23,50,50,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,78,76,76,74,,,,,0,
completed,2022-10-14_13-16-53,1.1,,Elderax,10,phishing,1,3,23,40,60,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,100,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,75,63.33,75,63.33,,,,,5,
completed,2022-10-14_13-17-08,1.1,,Elderax,10,phishing,1,3,23,40,60,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,75,63.33,75,63.33,,,,,15,
completed,2022-10-14_13-19-06,1.1,,Elderax,10,phishing,1,3,23,40,60,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,80,85,77.5,85,,,,,34,
completed,2022-10-14_13-19-57,1.1,,Elderax,10,phishing,1,3,23,40,60,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,80,85,77.5,85,,,,,38,
completed,2022-10-14_13-20-53,1.1,,Elderax,10,phishing,1,3,23,40,60,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,75,63.33,72.5,61.67,,,,,1,
completed,2022-10-14_13-20-58,1.1,,Elderax,10,phishing,1,3,23,50,50,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,78,76,76,74,,,,,0,
completed,2022-10-14_13-22-21,1.1,,Elderax,10,phishing,1,3,23,30,70,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,93.33,84.29,66.67,65.71,,,,,0,
interrupted,2022-10-14_13-22-44,1.1,,Elderax,10,balance,1,3,20,30,70,,10,0,5,10,"{0: 50, 1: 50, 2: 50, 3: 50, 4: 50, 5: 50, 6: 50, 7: 50, 8: 50, 9: 50}",1,5,0,0,0,0,200,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TRUE,FALSE,FALSE,5,86.67,64.29,,,,,,,,
